  952.121569  0.312706E+00  0.650571E+02  0.686570E-01
  952.102164  0.311375E+00  0.648917E+02  0.684833E-01
  952.082779  0.310050E+00  0.647267E+02  0.683100E-01
  952.063430  0.308732E+00  0.645622E+02  0.681372E-01
  952.044132  0.307419E+00  0.643980E+02  0.679648E-01
  952.024902  0.306113E+00  0.642343E+02  0.677928E-01
  952.005756  0.304813E+00  0.640710E+02  0.676212E-01
  951.986525  0.303520E+00  0.639081E+02  0.674501E-01
  951.967409  0.302232E+00  0.637456E+02  0.672794E-01
  951.948423  0.300951E+00  0.635835E+02  0.671092E-01
  951.929308  0.299675E+00  0.634219E+02  0.669394E-01
  951.910355  0.298406E+00  0.632606E+02  0.667700E-01
  951.891396  0.297143E+00  0.630998E+02  0.666010E-01
  951.872539  0.295885E+00  0.629394E+02  0.664325E-01
  951.853706  0.294634E+00  0.627794E+02  0.662644E-01
  951.834820  0.293389E+00  0.626198E+02  0.660967E-01
  951.816083  0.292149E+00  0.624606E+02  0.659295E-01
  951.797324  0.290915E+00  0.623018E+02  0.657626E-01
  951.778652  0.289687E+00  0.621434E+02  0.655962E-01
  951.759989  0.288465E+00  0.619854E+02  0.654303E-01
  951.741351  0.287249E+00  0.618279E+02  0.652647E-01
  951.722753  0.286038E+00  0.616707E+02  0.650995E-01
  951.704305  0.284833E+00  0.615139E+02  0.649348E-01
  951.685739  0.283634E+00  0.613575E+02  0.647705E-01
  951.667356  0.282440E+00  0.612016E+02  0.646066E-01
  951.648884  0.281252E+00  0.610460E+02  0.644431E-01
  951.630531  0.280070E+00  0.608908E+02  0.642800E-01
  951.612217  0.278893E+00  0.607360E+02  0.641174E-01
  951.593861  0.277721E+00  0.605816E+02  0.639551E-01
  951.575672  0.276555E+00  0.604276E+02  0.637933E-01
  951.557472  0.275395E+00  0.602740E+02  0.636319E-01
  951.539276  0.274240E+00  0.601208E+02  0.634709E-01
  951.521100  0.273090E+00  0.599680E+02  0.633103E-01
  951.503057  0.271946E+00  0.598155E+02  0.631501E-01
  951.484968  0.270807E+00  0.596635E+02  0.629903E-01
  951.466947  0.269673E+00  0.595118E+02  0.628309E-01
  951.448909  0.268544E+00  0.593606E+02  0.626719E-01
  951.430970  0.267421E+00  0.592097E+02  0.625133E-01
  951.413145  0.266303E+00  0.590592E+02  0.623551E-01
  951.395253  0.265190E+00  0.589091E+02  0.621973E-01
  951.377408  0.264083E+00  0.587593E+02  0.620399E-01
  951.359625  0.262980E+00  0.586100E+02  0.618830E-01
  951.341821  0.261883E+00  0.584610E+02  0.617264E-01
  951.324110  0.260790E+00  0.583124E+02  0.615702E-01
